symbol	length	Control_D0	Control_D1	AKAP8_D0	AKAP8_D1
ENSG00000162396.5	2347.00	95.00	146.00	111.00	153.00
ENSG00000162399.6	3472.00	0.00	1.00	2.00	3.00
ENSG00000162402.8	6480.04	3246.00	3227.00	2374.00	3463.00
ENSG00000162407.8	3290.68	1402.00	1701.00	1285.00	1832.00
ENSG00000162408.10	4079.84	302.00	330.00	248.00	354.00
ENSG00000162409.6	9347.00	1428.00	1276.00	1421.00	1982.00
ENSG00000162413.12	4535.95	638.00	934.00	850.00	1125.00
ENSG00000162415.6	5819.00	1455.00	1570.00	1710.00	2167.00
ENSG00000162419.8	2637.86	168.00	183.00	132.00	197.00
ENSG00000162426.10	2025.80	2.00	0.00	2.00	0.00
ENSG00000162430.12	4217.79	1418.00	1721.00	1975.00	2779.00
ENSG00000162433.10	4853.20	5549.74	5963.38	4715.72	5886.74
ENSG00000162434.7	4614.46	2342.00	2500.00	2516.00	3453.00
ENSG00000162437.10	4339.14	414.00	433.00	282.00	382.00
ENSG00000162441.7	1405.21	620.00	629.00	427.00	642.00
ENSG00000162444.11	636.00	8.00	10.00	6.00	14.00
ENSG00000162458.8	2461.84	326.00	429.00	829.00	1276.00
ENSG00000162460.6	1150.56	4.00	2.00	4.00	3.00
ENSG00000162461.7	2986.00	2.00	1.00	3.00	6.00
ENSG00000162482.4	1710.00	7.00	14.00	12.00	19.42
ENSG00000162490.6	7346.00	0.00	1.00	1.00	0.00
ENSG00000162496.4	1645.07	796.00	1183.00	963.00	1333.00
ENSG00000162510.5	3832.00	0.00	1.00	1.00	3.00
ENSG00000162511.7	1898.66	16.00	8.00	20.00	29.00
ENSG00000162512.11	4216.67	263.00	270.00	276.00	381.00
ENSG00000162517.8	1581.52	562.00	661.00	578.00	768.00
ENSG00000162520.10	3403.52	74.00	73.00	75.00	125.00
ENSG00000162521.14	2256.45	2318.00	2360.99	1817.99	2529.99
ENSG00000162522.6	5176.58	1529.00	2140.00	2205.00	2902.00
ENSG00000162526.6	730.02	21.00	13.00	17.00	20.00
ENSG00000162542.9	1874.71	63.00	72.00	74.00	105.00
ENSG00000162543.5	5571.00	3.00	5.00	2.00	12.00
ENSG00000162545.5	2289.82	5311.00	5585.00	6818.00	8951.00
ENSG00000162551.9	2312.00	3.00	1.00	0.00	1.00
ENSG00000162571.9	2114.00	2.00	3.00	1.00	1.00
ENSG00000162572.15	1905.33	80.00	109.00	103.00	153.00
ENSG00000162576.12	1261.14	726.00	1051.00	1683.00	2346.00
ENSG00000162585.12	1231.57	264.00	363.00	372.00	524.00
ENSG00000162591.11	2522.78	88.00	133.00	126.00	178.00
ENSG00000162594.10	2526.00	0.00	0.00	0.00	2.00
ENSG00000162599.11	4644.66	521.00	578.00	399.00	524.00
ENSG00000162600.7	1204.69	169.00	159.00	176.00	251.00
ENSG00000162601.5	6267.27	2499.00	2236.00	1800.00	2489.00
ENSG00000162604.8	901.61	414.00	550.00	425.00	648.00
ENSG00000162607.8	3644.92	749.00	648.00	431.00	625.00
ENSG00000162613.12	2033.28	2899.00	3069.00	2112.00	3016.00
ENSG00000162614.14	2663.08	30.00	19.00	42.00	91.00
ENSG00000162616.8	1653.40	271.00	244.00	263.00	351.00
ENSG00000162620.11	2322.43	20.00	23.00	24.00	28.00
ENSG00000162623.11	2097.90	687.00	648.00	466.00	766.00
ENSG00000162627.12	1509.69	339.00	309.00	250.00	391.00
ENSG00000162631.14	919.40	0.00	1.00	7.00	4.00
ENSG00000162636.11	5998.83	59.00	76.00	22.00	44.00
ENSG00000162641.14	1992.90	0.00	0.00	0.00	0.00
ENSG00000162642.9	1093.63	194.00	229.00	209.00	331.00
ENSG00000162643.8	2210.00	0.00	0.00	1.00	0.00
ENSG00000162645.8	1914.45	911.00	847.00	1245.00	1729.00
ENSG00000162650.11	2709.54	107.00	109.00	151.00	170.00
ENSG00000162664.12	3310.30	605.00	585.00	480.00	693.00
ENSG00000162669.11	3060.77	19.00	29.00	7.00	19.00
ENSG00000162676.7	2287.34	154.00	216.00	160.00	231.00
ENSG00000162688.11	6663.09	657.00	725.00	617.00	968.00
ENSG00000162692.6	2943.60	0.00	4.00	0.00	0.00
ENSG00000162694.9	2426.37	341.00	401.00	273.00	462.00
ENSG00000162695.7	5335.47	729.00	742.00	757.00	1035.00
ENSG00000162702.7	4076.50	958.00	949.00	954.00	1311.00
ENSG00000162704.11	1823.12	911.00	981.00	1122.00	1620.00
ENSG00000162714.8	5558.34	1166.00	1486.00	1073.00	1410.00
ENSG00000162723.5	1095.56	18.00	26.00	14.00	26.00
ENSG00000162728.4	4170.00	0.00	0.00	0.00	1.00
ENSG00000162729.9	2301.91	660.00	887.00	1057.00	1398.00
ENSG00000162733.12	10160.00	24.00	26.00	21.00	26.00
ENSG00000162734.8	1693.02	897.00	994.00	1364.00	1840.00
ENSG00000162735.14	2283.54	1639.38	1774.47	1936.29	2646.00
ENSG00000162736.11	1917.02	4743.00	5298.00	5266.00	6954.00
ENSG00000162738.5	2438.26	14.00	24.00	13.00	22.00
ENSG00000162745.6	1610.60	0.00	0.00	2.00	0.00
ENSG00000162746.10	1767.00	1.00	1.00	0.00	1.00
ENSG00000162753.10	2197.60	2.00	0.00	2.00	0.00
ENSG00000162755.9	989.48	6.00	11.00	12.00	27.00
ENSG00000162757.3	1576.00	12.00	15.00	8.00	24.00
ENSG00000162769.8	3339.23	734.00	800.00	491.00	733.00
ENSG00000162772.12	1544.18	430.00	461.00	614.00	867.00
ENSG00000162775.10	3361.70	283.00	379.00	262.00	382.00
ENSG00000162777.12	950.00	1.00	0.00	3.00	3.00
ENSG00000162779.16	882.64	1.00	3.00	3.00	7.00
ENSG00000162783.8	2340.00	112.00	121.00	184.00	291.00
ENSG00000162804.9	3175.95	5.00	4.00	4.00	9.00
ENSG00000162813.13	1216.31	516.00	571.00	547.00	777.00
ENSG00000162814.6	952.45	8.00	8.00	10.00	11.00
ENSG00000162817.6	3413.00	1568.00	1913.00	1123.00	1648.00
ENSG00000162819.7	2835.14	496.00	434.00	461.00	682.00
ENSG00000162825.12	1595.14	0.00	2.85	3.98	2.21
ENSG00000162836.7	2400.38	793.00	958.00	870.00	1154.00
ENSG00000162849.11	11005.84	33.00	34.00	42.00	48.00
ENSG00000162851.6	1848.00	160.00	199.00	129.00	198.00
ENSG00000162852.9	4831.68	464.00	507.00	464.00	638.00
ENSG00000162869.11	2542.35	525.00	527.00	582.00	815.00
ENSG00000162878.8	1045.08	368.00	499.00	297.00	402.00
ENSG00000162881.5	1760.00	206.00	300.00	169.00	234.00
ENSG00000162882.10	1078.73	360.00	454.00	285.00	403.00
ENSG00000162885.8	1777.71	328.00	338.00	280.00	373.00
ENSG00000162889.6	2589.30	910.00	1057.00	873.00	1271.00
ENSG00000162894.7	716.19	2.00	1.00	12.00	8.00
ENSG00000162896.5	4279.00	1.00	0.00	0.00	3.00
ENSG00000162909.13	2849.80	795.00	840.00	2063.00	3276.00
ENSG00000162910.14	812.74	246.00	300.00	288.00	441.00
ENSG00000162923.10	4512.88	3533.00	3428.00	3813.00	5511.00
ENSG00000162924.9	8043.36	464.99	512.05	357.64	482.69
ENSG00000162927.9	2939.38	971.00	946.00	352.00	497.00
ENSG00000162928.8	3372.46	1073.00	1163.00	1086.00	1503.00
ENSG00000162929.9	1944.53	441.96	426.77	411.29	630.18
ENSG00000162931.7	1730.49	3.00	9.00	4.00	11.00
ENSG00000162946.16	6561.48	319.00	319.87	392.00	625.22
ENSG00000162959.9	1394.54	930.50	961.89	768.74	1037.73
ENSG00000162961.9	702.01	397.00	531.00	550.00	767.00
ENSG00000162971.6	3009.49	417.00	378.00	385.00	484.00
ENSG00000162972.6	1103.81	163.00	209.92	195.00	250.00
ENSG00000162975.3	2288.00	7.00	9.00	21.00	19.00
ENSG00000162976.8	1729.24	36.00	32.00	48.00	73.00
ENSG00000162980.12	1725.94	2353.00	2019.00	1816.00	2576.00
ENSG00000162981.12	2048.00	2.50	0.00	2.00	0.50
ENSG00000162989.3	2226.67	1.00	2.00	0.00	0.00
ENSG00000162994.11	925.23	96.00	95.00	91.00	116.00
ENSG00000162997.11	2154.00	99.00	108.00	87.00	127.00
ENSG00000162998.4	3162.00	45.00	30.00	15.00	11.00
ENSG00000162999.8	5176.00	44.00	44.00	38.00	47.00
ENSG00000163001.7	1327.72	211.00	193.00	237.00	346.00
ENSG00000163002.8	1644.83	210.00	219.00	185.00	241.00
ENSG00000163006.7	2006.71	151.00	163.00	115.00	145.00
ENSG00000163009.4	1897.00	21.00	15.00	6.00	11.00
ENSG00000163013.7	6280.69	546.00	620.00	430.00	586.00
ENSG00000163016.5	1601.00	7.00	9.00	3.00	13.00
ENSG00000163017.9	839.98	0.00	1.00	1.00	3.00
ENSG00000163026.7	3811.78	604.00	628.00	628.00	893.00
ENSG00000163029.11	4339.12	1769.00	1463.00	1307.00	2117.00
ENSG00000163032.7	1419.57	1581.00	1736.00	1244.00	1504.00
ENSG00000163040.10	1382.93	1.00	2.00	4.00	13.00
ENSG00000163041.5	1098.90	1103.94	1265.84	1266.29	1646.43
ENSG00000163050.12	2648.04	1531.00	2231.00	1466.00	2007.00
ENSG00000163053.6	1142.34	0.00	2.00	2.00	2.00
ENSG00000163060.6	2212.00	0.65	1.00	0.00	1.01
ENSG00000163067.10	2475.14	198.00	214.00	144.00	247.00
ENSG00000163069.8	4431.00	369.00	347.00	369.00	567.00
ENSG00000163071.6	2363.28	275.00	298.00	382.00	556.00
ENSG00000163072.10	1361.78	9.00	9.00	12.00	16.00
ENSG00000163075.8	1532.00	0.00	0.00	0.00	1.00
ENSG00000163083.5	3204.00	80.00	70.00	59.00	109.00
ENSG00000163092.15	3661.61	9.00	14.00	16.00	24.00
ENSG00000163093.7	2212.30	116.31	107.14	123.51	181.89
ENSG00000163104.13	4727.26	944.00	931.00	687.00	1100.00
ENSG00000163110.10	2594.10	3367.00	3468.00	3993.00	5428.00
ENSG00000163113.10	5486.31	693.00	789.00	902.00	1206.00
ENSG00000163121.5	1549.22	5.00	5.00	10.00	7.00
ENSG00000163125.11	5252.50	1277.00	1399.00	1118.00	1592.00
ENSG00000163126.10	1176.45	26.64	31.68	31.44	32.35
ENSG00000163131.6	1392.39	24.00	26.00	21.00	47.00
ENSG00000163132.6	1939.00	163.00	218.00	116.00	151.00
ENSG00000163138.14	983.46	49.00	65.00	46.00	77.00
ENSG00000163141.14	2036.89	19.00	13.00	10.00	20.00
ENSG00000163155.7	2051.34	150.00	158.00	113.00	164.00
ENSG00000163156.7	879.25	245.00	245.00	289.00	378.00
ENSG00000163157.10	493.00	0.28	0.53	0.00	0.26
ENSG00000163159.7	1520.86	554.72	667.47	555.00	855.74
ENSG00000163161.8	2209.53	1384.00	1548.00	1402.00	1838.00
ENSG00000163162.4	1889.98	1801.00	1851.00	1760.00	2342.00
ENSG00000163166.9	2714.98	1830.00	1700.00	1763.00	2683.00
ENSG00000163170.7	558.11	188.00	283.00	254.00	267.00
ENSG00000163171.6	997.00	1.00	4.00	1.00	1.00
ENSG00000163191.5	594.00	201.00	182.00	829.00	1251.00
ENSG00000163214.16	4672.45	513.00	592.00	380.00	634.00
ENSG00000163220.10	577.00	0.00	0.00	0.00	3.00
ENSG00000163235.11	3684.72	580.00	675.00	258.00	428.00
ENSG00000163249.5	3076.69	640.00	625.00	772.00	1205.00
ENSG00000163251.3	6708.00	3781.00	3989.00	3502.00	4934.00
ENSG00000163254.4	629.00	0.00	0.00	0.00	1.00
ENSG00000163257.6	3519.82	1567.00	1583.00	1275.00	1651.00
ENSG00000163273.3	775.50	0.00	0.00	0.00	0.00
ENSG00000163281.7	1913.03	117.00	158.00	144.00	232.00
ENSG00000163285.7	6785.00	1.00	1.00	3.00	2.00
ENSG00000163291.10	2375.71	346.00	312.00	379.00	563.00
ENSG00000163293.7	4870.57	187.00	190.00	114.00	183.00
ENSG00000163295.4	2216.00	1.00	0.00	0.00	0.00
ENSG00000163297.12	2743.45	472.00	410.00	1010.00	1604.00
ENSG00000163312.6	1901.18	134.00	153.00	119.00	212.00
ENSG00000163319.6	741.01	285.00	298.00	270.00	419.00
ENSG00000163320.6	2544.65	1724.00	1719.00	1470.00	2034.00
ENSG00000163322.9	2478.08	447.00	391.00	374.00	567.00
ENSG00000163328.9	5995.01	50.00	34.00	66.00	99.00
ENSG00000163344.5	1280.00	114.00	135.00	150.00	203.00
ENSG00000163346.12	2775.24	1139.00	1337.00	2296.00	3307.00
ENSG00000163347.5	3417.04	2299.00	2270.00	2194.00	2939.00
ENSG00000163348.3	3146.00	678.00	930.00	810.00	1128.00
ENSG00000163349.17	5869.83	1692.00	1792.00	2021.00	2681.00
ENSG00000163354.10	1217.08	9.00	16.00	11.00	9.00
ENSG00000163359.11	8121.56	0.00	2.00	3.00	3.00
ENSG00000163362.6	3762.11	145.00	200.00	169.94	238.00
ENSG00000163374.15	2300.20	1572.31	1702.07	1435.52	1836.86
ENSG00000163376.7	2952.26	11.00	8.00	7.00	14.00
ENSG00000163377.10	1749.89	27.00	43.00	30.00	33.00
ENSG00000163378.9	2836.22	176.00	188.00	185.00	295.00
ENSG00000163382.7	1115.91	368.00	468.00	468.00	689.00
ENSG00000163386.16	4115.82	405.50	457.36	366.77	539.55
ENSG00000163389.6	2686.01	308.00	340.00	273.00	386.00
ENSG00000163393.8	4720.00	53.00	52.00	27.00	30.00
ENSG00000163395.12	9046.45	19.00	37.00	104.00	223.00
ENSG00000163399.11	3622.76	24146.00	26895.00	27196.00	35877.00
ENSG00000163406.6	2408.48	21.00	36.00	20.00	18.00
ENSG00000163412.8	2948.43	35.00	22.00	15.00	38.00
ENSG00000163428.3	7903.00	840.00	798.00	725.00	1041.00
ENSG00000163430.5	5669.08	3.00	3.00	2.00	6.00
ENSG00000163431.11	3970.00	0.00	0.00	0.00	1.00
ENSG00000163435.11	1333.68	895.43	1038.05	1481.41	1846.59
ENSG00000163444.7	1718.39	736.87	862.33	902.83	1075.37
ENSG00000163449.6	1975.55	237.00	273.00	211.00	288.00
ENSG00000163453.7	1275.35	17.00	17.00	53.00	91.00
ENSG00000163462.13	3065.96	6.00	13.00	8.00	7.00
ENSG00000163463.7	567.43	428.00	560.00	566.00	709.00
ENSG00000163466.11	1476.97	3564.00	3769.00	3061.00	4493.00
ENSG00000163467.7	583.95	11.00	9.00	8.00	8.00
ENSG00000163468.10	2054.84	3919.00	4695.00	3786.00	5793.00
ENSG00000163472.14	2168.38	35.00	66.00	54.00	67.00
ENSG00000163479.9	1123.05	2203.00	2814.00	2128.00	3008.00
ENSG00000163481.3	903.36	285.00	326.00	379.00	544.00
ENSG00000163482.7	1420.71	868.00	1068.00	968.00	1418.00
ENSG00000163485.11	2219.00	0.00	0.00	1.00	1.00
ENSG00000163486.8	2868.78	2114.60	2216.64	2189.85	3137.56
ENSG00000163491.12	2806.64	61.00	49.00	55.00	79.00
ENSG00000163492.9	3576.56	0.00	0.00	0.00	0.00
ENSG00000163501.6	2023.00	0.00	0.00	1.00	1.00
ENSG00000163507.9	2704.91	138.00	123.00	71.00	96.00
ENSG00000163508.8	2084.00	1.00	1.00	2.00	2.00
ENSG00000163510.9	3084.90	1025.00	901.00	700.00	1168.00
ENSG00000163512.9	1104.16	614.00	625.00	494.00	717.00
ENSG00000163513.13	4616.17	10433.00	10539.00	11501.00	15990.00
ENSG00000163516.9	1822.88	3445.00	3809.00	3194.00	4077.00
ENSG00000163517.10	1764.89	1487.00	2052.00	1824.00	2377.00
ENSG00000163520.9	2117.40	4.00	1.00	10.00	10.00
ENSG00000163521.11	1735.04	124.00	115.00	128.00	185.00
ENSG00000163527.5	3722.70	3885.00	4028.00	4187.00	6218.00
ENSG00000163528.8	1409.69	278.00	317.00	252.00	371.00
ENSG00000163531.11	5463.81	0.00	1.00	0.00	0.00
ENSG00000163535.13	3940.39	308.00	268.00	137.00	197.00
ENSG00000163536.8	1457.86	269.00	213.00	276.00	383.00
ENSG00000163539.11	3607.49	583.00	634.00	531.00	812.00
ENSG00000163541.7	1389.09	660.00	869.00	575.00	858.00
ENSG00000163545.7	3405.00	35.00	53.00	115.00	179.00
ENSG00000163558.8	4666.99	1391.00	1310.00	1083.00	1524.00
ENSG00000163565.14	1095.00	0.00	0.00	0.00	2.00
ENSG00000163576.13	563.68	4.00	8.00	6.00	6.00
ENSG00000163577.3	2242.78	92.00	110.00	267.00	345.00
ENSG00000163581.9	2283.56	523.00	603.00	537.00	814.00
ENSG00000163584.13	552.83	311.00	279.00	135.00	238.00
ENSG00000163586.5	549.19	18749.00	22118.00	8655.00	13936.00
ENSG00000163590.9	6502.41	23.00	19.00	17.00	22.00
ENSG00000163596.12	2983.50	74.00	68.00	53.00	110.00
ENSG00000163597.10	1647.28	2634.00	3102.00	2516.00	3087.00
ENSG00000163599.10	866.70	3.00	4.00	3.00	2.00
ENSG00000163602.9	7512.00	1882.00	1823.00	1390.00	1835.00
ENSG00000163605.10	3512.55	1653.99	1467.00	1346.00	1896.00
ENSG00000163606.6	2299.00	3.00	1.00	0.00	2.00
ENSG00000163607.10	1204.85	153.00	120.00	85.00	124.00
ENSG00000163608.10	2382.46	530.00	549.00	497.00	697.00
ENSG00000163611.7	2987.38	244.00	225.00	239.00	394.00
ENSG00000163617.6	3005.26	75.00	59.00	73.00	133.00
ENSG00000163624.5	4461.00	171.00	160.00	170.00	242.00
ENSG00000163625.11	4418.37	1570.00	1694.00	1397.00	2049.00
ENSG00000163626.12	2894.64	206.00	234.00	241.00	331.00
ENSG00000163630.6	1250.27	0.00	0.00	1.00	0.00
ENSG00000163631.12	1270.52	440202.00	532749.00	364770.00	522049.00
ENSG00000163633.6	1228.83	137.00	168.00	241.00	334.00
ENSG00000163634.7	974.69	575.00	639.00	481.00	689.00
ENSG00000163635.13	4031.28	1069.00	1061.00	846.00	1154.00
ENSG00000163636.6	1445.68	619.00	709.00	597.00	921.00
ENSG00000163637.7	3411.00	2.00	2.00	2.00	0.00
ENSG00000163638.9	3168.00	1.00	1.00	3.00	1.00
ENSG00000163644.10	3347.23	269.00	284.00	305.00	422.00
ENSG00000163645.10	2052.00	0.00	0.00	0.00	1.00
ENSG00000163655.11	2251.42	1481.00	1494.00	1383.00	1979.88
ENSG00000163659.8	3129.85	437.00	389.00	318.00	388.00
ENSG00000163660.7	1676.87	3605.00	3395.00	3099.00	4202.00
ENSG00000163666.4	783.40	4.00	5.00	5.00	3.00
ENSG00000163681.10	2989.07	1258.00	1231.00	1250.00	1861.00
ENSG00000163682.11	683.00	7925.58	9636.19	6275.35	8508.94
ENSG00000163683.7	2594.08	662.00	659.00	1175.00	1605.00
ENSG00000163684.7	2926.03	447.00	514.92	366.21	512.84
ENSG00000163686.9	2422.58	263.00	339.00	277.00	349.00
ENSG00000163687.9	1491.23	13.00	20.00	6.00	13.00
ENSG00000163689.14	1536.15	0.00	0.00	0.00	0.00
ENSG00000163694.10	4657.44	236.00	274.00	331.00	486.00
ENSG00000163697.12	3139.80	472.00	495.00	457.00	739.00
ENSG00000163701.14	1088.98	335.00	465.00	372.00	603.00
ENSG00000163702.14	1437.23	284.00	378.00	327.00	445.00
ENSG00000163703.13	1707.70	1142.00	1468.00	1433.00	1894.00
ENSG00000163704.7	2415.24	5.00	12.00	22.00	22.00
ENSG00000163710.3	1115.75	150.00	164.00	97.00	95.00
ENSG00000163714.13	3121.84	3948.00	3731.00	3254.00	4627.00
ENSG00000163719.14	2263.60	537.00	672.00	632.00	1001.00
ENSG00000163728.6	2891.94	785.00	809.00	726.00	1136.00
ENSG00000163734.4	1032.50	0.00	0.00	0.00	0.00
ENSG00000163735.6	2538.00	0.00	0.00	1.00	0.00
ENSG00000163738.14	1624.21	185.00	181.00	228.00	282.00
ENSG00000163739.4	835.50	0.00	0.00	1.00	0.00
ENSG00000163743.9	1329.86	178.00	198.00	170.00	236.00
ENSG00000163754.13	1830.18	323.00	438.00	374.00	572.00
ENSG00000163755.4	3879.84	558.00	559.00	778.00	1082.00
ENSG00000163762.2	1167.69	0.00	1.00	1.00	4.00
ENSG00000163781.8	2588.72	672.00	734.00	545.00	850.00
ENSG00000163785.8	2328.43	1377.00	1351.00	931.00	1344.00
ENSG00000163788.9	4548.52	899.00	865.00	652.00	836.00
ENSG00000163792.5	1418.00	16.00	14.00	3.00	4.00
ENSG00000163793.8	1412.00	0.00	2.00	0.00	0.00
ENSG00000163794.6	795.00	9.00	16.00	17.00	23.00
ENSG00000163795.9	2131.08	119.00	179.00	204.00	258.00
ENSG00000163798.9	2954.10	993.00	972.00	898.00	1320.00
ENSG00000163803.8	1919.11	54.00	56.00	122.00	156.00
ENSG00000163806.11	1866.30	11.78	15.13	14.59	20.67
ENSG00000163807.4	4119.93	1105.00	1001.74	935.00	1354.00
ENSG00000163808.12	2937.59	244.00	212.00	96.00	103.00
ENSG00000163810.7	3388.00	1.00	3.00	2.00	4.00
ENSG00000163811.7	2328.53	1902.00	2000.00	1458.00	2174.00
ENSG00000163812.9	2703.35	1109.00	1205.00	1095.00	1621.00
ENSG00000163814.3	5472.42	13.00	21.00	22.00	45.00
ENSG00000163815.5	936.00	1.00	0.00	0.00	4.00
ENSG00000163817.11	1957.09	0.00	0.00	3.00	2.00
ENSG00000163818.12	1904.42	197.00	215.00	145.00	248.00
ENSG00000163820.10	6075.35	667.00	848.00	807.00	1200.00
ENSG00000163823.3	2731.00	0.00	1.00	0.00	0.00
ENSG00000163827.8	4718.39	35.00	44.00	23.00	31.00
ENSG00000163832.11	1123.52	204.00	271.00	200.00	316.00
ENSG00000163840.5	5868.00	627.00	648.00	825.00	1154.00
ENSG00000163848.14	5559.42	803.00	733.00	709.00	942.00
ENSG00000163864.10	1683.94	55.00	78.00	33.00	70.00
ENSG00000163866.8	1396.84	450.00	483.00	452.00	652.00
ENSG00000163867.12	3514.33	436.23	410.22	366.57	555.17
ENSG00000163870.10	1687.04	207.00	273.00	202.00	278.00
ENSG00000163872.11	5485.86	2521.00	2958.00	2318.00	2740.00
ENSG00000163874.8	2468.44	281.00	341.00	467.00	503.00
ENSG00000163875.11	1477.98	866.00	850.00	1224.00	1686.00
ENSG00000163877.9	3966.03	312.00	330.00	312.00	443.00
ENSG00000163879.9	1485.48	32.00	40.00	80.00	116.00
ENSG00000163882.5	806.91	637.00	831.00	588.00	826.00
ENSG00000163884.3	2574.00	104.00	105.00	93.00	112.00
ENSG00000163885.7	1935.91	8.00	1.00	5.00	9.00
ENSG00000163888.3	1362.00	7.00	4.00	12.00	34.00
ENSG00000163898.5	2346.62	40.00	41.00	150.00	232.00
ENSG00000163900.6	2689.60	567.00	593.00	599.00	804.00
ENSG00000163902.7	2137.21	4033.00	4602.00	3996.00	5588.00
ENSG00000163904.8	1654.75	987.00	866.00	837.00	1355.00
ENSG00000163909.6	2341.00	1.00	1.00	1.00	0.00
ENSG00000163913.7	2124.63	265.00	304.00	315.93	403.00
ENSG00000163915.3	991.20	0.00	0.00	0.00	0.00
ENSG00000163918.6	1088.77	288.00	274.00	209.00	302.00
ENSG00000163930.5	3184.82	1114.00	1545.00	1462.00	1951.00
ENSG00000163931.11	1999.20	5222.00	7317.00	5011.00	6962.00
ENSG00000163932.9	2769.32	1081.00	1242.00	1129.00	1625.00
ENSG00000163933.5	2223.64	336.00	351.00	331.00	424.00
ENSG00000163935.9	4019.46	166.00	177.00	174.00	275.64
ENSG00000163938.12	1268.96	2237.00	2471.00	1681.00	2441.00
ENSG00000163939.14	5295.84	1108.00	1128.00	890.00	1276.00
ENSG00000163945.11	3574.49	424.00	534.00	528.00	733.00
ENSG00000163946.9	3706.76	1284.00	1243.00	1078.00	1639.00
ENSG00000163947.7	3116.84	409.00	414.00	802.00	1133.00
ENSG00000163950.8	1140.93	459.00	457.00	463.00	648.00
ENSG00000163956.6	1561.22	1368.70	1746.00	1682.39	2340.00
ENSG00000163958.9	625.01	22.00	16.00	8.00	7.00
ENSG00000163959.5	965.22	881.00	1230.00	587.00	564.00
ENSG00000163960.7	6465.05	2366.00	2511.00	2054.00	2831.00
ENSG00000163961.4	5291.39	554.00	582.00	433.00	599.00
ENSG00000163964.9	1868.24	237.00	246.00	214.00	354.00
ENSG00000163975.7	2726.72	457.00	657.00	497.00	642.00
ENSG00000163993.6	874.14	1186.00	1834.00	1765.00	2500.00
ENSG00000163995.14	2117.01	6.00	9.00	17.00	12.00
ENSG00000164002.7	1647.74	170.00	199.00	122.00	189.00
ENSG00000164007.6	2794.89	124.00	166.00	169.00	266.00
ENSG00000164008.9	1001.68	58.00	109.00	93.00	125.00
ENSG00000164010.9	2943.94	98.00	101.00	100.00	160.00
ENSG00000164011.13	1526.96	152.00	188.00	193.00	263.00
ENSG00000164022.12	1766.04	1017.00	902.00	1062.00	1514.00
ENSG00000164023.10	3339.53	59.00	34.00	116.00	178.00
ENSG00000164024.7	2578.60	1579.00	1849.00	1211.00	1596.00
ENSG00000164031.12	4773.43	833.03	800.00	822.00	1203.00
ENSG00000164032.7	1004.79	849.00	1214.00	915.00	1242.00
ENSG00000164037.12	1344.78	3.00	11.00	3.00	6.00
ENSG00000164038.10	2277.70	1037.00	1021.00	664.00	891.00
ENSG00000164039.10	1205.76	209.00	255.00	284.00	464.00
ENSG00000164040.12	1655.09	1519.00	1604.00	1232.00	1796.00
ENSG00000164045.7	2491.41	239.00	258.00	126.00	205.00
ENSG00000164048.9	3358.01	341.00	415.00	293.00	405.00
ENSG00000164049.10	2188.00	0.00	0.00	0.00	1.00
ENSG00000164050.8	2370.51	4203.00	5894.00	4907.00	6550.00
ENSG00000164051.9	1488.42	124.00	171.00	141.00	197.00
ENSG00000164053.13	1863.28	67.00	81.75	72.00	117.32
ENSG00000164054.11	1555.98	1437.00	1999.00	2336.00	3135.00
ENSG00000164056.6	1625.07	1192.00	1267.00	1226.00	1629.00
ENSG00000164061.4	15955.00	258.00	388.00	241.00	365.00
ENSG00000164062.8	1609.29	1356.00	1838.00	2101.00	2951.00
ENSG00000164066.8	8927.46	379.00	394.00	474.00	662.00
ENSG00000164068.11	2576.40	1110.00	1640.00	1043.00	1332.00
ENSG00000164070.7	4948.48	588.00	492.00	714.00	1039.00
ENSG00000164073.5	1980.02	328.00	309.00	246.00	375.00
ENSG00000164074.10	3342.78	368.00	400.00	308.00	432.00
ENSG00000164076.12	2905.00	10.00	3.00	2.00	3.00
ENSG00000164077.9	1695.15	54.00	97.00	78.00	121.00
ENSG00000164078.8	4303.05	5.00	9.00	5.00	19.00
ENSG00000164080.9	8577.68	697.96	917.00	634.00	890.00
ENSG00000164081.8	975.05	289.04	342.00	325.00	429.00
ENSG00000164082.10	2400.75	0.00	0.00	0.00	0.00
ENSG00000164086.8	3221.40	183.00	213.00	121.00	160.00
ENSG00000164087.3	1917.12	130.00	185.00	82.00	124.00
ENSG00000164088.13	1827.75	81.00	99.00	147.00	164.00
ENSG00000164089.4	1246.75	8.00	11.00	17.00	21.00
ENSG00000164091.7	4201.82	1871.00	2124.00	1884.00	2622.00
ENSG00000164096.10	2314.19	4661.00	4864.00	3935.00	5430.00
ENSG00000164099.3	1688.75	1.00	0.00	0.00	0.00
ENSG00000164104.7	1156.62	1701.00	1703.00	618.00	747.00
ENSG00000164105.3	1108.00	142.00	169.00	115.00	133.00
ENSG00000164109.9	1990.81	269.00	303.00	119.00	147.00
ENSG00000164111.10	1569.31	5734.00	5811.00	5510.00	8351.00
ENSG00000164117.8	1899.73	134.00	161.00	145.00	217.00
ENSG00000164118.8	3048.41	211.00	196.00	175.00	260.00
