symbol	length	Control_D0	Control_D1	AKAP1_D0	AKAP1_D1
ENSG00000169894.13	1683.07	2.00	4.00	4.00	5.00
ENSG00000169895.5	5794.73	1087.00	1018.00	2133.00	1993.00
ENSG00000169896.12	1898.03	0.00	0.00	13.00	7.00
ENSG00000169902.9	1735.82	649.00	591.00	948.00	966.00
ENSG00000169903.6	913.51	33.00	41.00	3.00	6.00
ENSG00000169905.8	4729.50	2431.32	2322.24	2867.14	2822.68
ENSG00000169908.6	1707.94	14932.00	13894.00	39004.00	38014.00
ENSG00000169914.5	5067.46	373.00	289.00	648.00	595.00
ENSG00000169918.5	3089.93	3.00	2.02	10.02	9.29
ENSG00000169919.12	2093.69	1471.00	1256.00	2322.00	2485.00
ENSG00000169925.12	5240.64	1995.00	1654.00	1130.00	1125.00
ENSG00000169926.5	4809.69	1089.00	966.00	869.00	852.00
ENSG00000169951.5	2739.60	250.00	188.00	215.00	246.00
ENSG00000169955.6	3393.31	378.68	347.78	449.13	486.92
ENSG00000169957.8	2157.87	1156.99	930.00	1116.00	1228.00
ENSG00000169962.4	3433.00	6.00	8.00	18.00	8.00
ENSG00000169964.5	1126.26	180.00	205.00	314.00	312.00
ENSG00000169967.12	7196.45	1845.00	1817.00	2648.00	2360.00
ENSG00000169972.7	1278.32	86.00	72.00	145.00	163.00
ENSG00000169976.5	737.00	1634.00	1316.00	3183.00	3413.00
ENSG00000169981.6	2661.00	6.00	8.00	14.00	8.00
ENSG00000169989.2	2472.00	8.00	12.00	10.00	10.00
ENSG00000169991.6	4160.83	644.50	632.00	932.00	1029.00
ENSG00000169992.5	3887.14	1351.00	1012.00	938.00	944.00
ENSG00000169994.14	2436.39	0.00	0.00	4.00	6.00
ENSG00000170004.12	5096.17	845.00	728.00	1030.00	1002.00
ENSG00000170006.7	9904.59	0.00	1.00	35.00	24.00
ENSG00000170011.9	5077.00	81.00	69.00	27.00	31.00
ENSG00000170017.8	4490.74	3790.00	3840.00	4509.00	4109.00
ENSG00000170027.5	3745.00	4135.00	3829.00	10280.00	10148.00
ENSG00000170035.11	1281.88	1667.88	1586.84	4462.67	4674.82
ENSG00000170037.9	2047.03	574.00	525.00	780.00	862.00
ENSG00000170043.7	725.38	953.00	756.00	2244.00	2381.00
ENSG00000170049.5	1514.82	2.00	14.00	9.00	16.93
ENSG00000170054.10	1404.01	9.00	6.00	5.00	8.00
ENSG00000170074.15	878.36	0.00	0.00	0.00	0.00
ENSG00000170075.8	6588.00	7.00	3.00	3.00	8.00
ENSG00000170085.13	2919.09	447.00	397.00	293.96	363.00
ENSG00000170088.9	3240.25	752.00	790.00	1563.00	1466.00
ENSG00000170089.11	1122.71	624.10	640.55	638.82	723.02
ENSG00000170091.6	1300.33	7.00	6.00	3.00	6.00
ENSG00000170092.10	2667.00	0.00	0.00	0.00	1.00
ENSG00000170099.5	1521.11	6699.00	7220.00	2715.00	2725.00
ENSG00000170100.9	2523.33	86.00	91.00	177.00	189.00
ENSG00000170113.11	4358.53	1337.00	1401.00	1803.00	1663.00
ENSG00000170122.4	2181.00	5.58	4.00	4.00	1.00
ENSG00000170142.7	1364.63	1436.00	1587.00	2026.00	2003.00
ENSG00000170144.14	2232.99	12746.80	12511.18	17163.77	14933.05
ENSG00000170145.4	9678.00	1170.00	1127.00	571.00	571.00
ENSG00000170153.6	7276.78	1.00	2.00	110.00	105.00
ENSG00000170160.12	8686.00	0.00	0.00	1.00	2.00
ENSG00000170161.6	875.07	1.00	2.00	9.00	18.00
ENSG00000170165.5	1699.00	2.00	5.00	2.76	4.00
ENSG00000170175.6	2074.94	717.00	674.96	1270.97	1317.00
ENSG00000170185.5	5557.82	510.00	529.00	936.00	997.00
ENSG00000170190.11	1916.53	114.00	67.00	337.00	361.00
ENSG00000170191.4	3964.00	833.00	805.00	838.00	938.00
ENSG00000170209.4	2543.00	2.00	1.00	1.00	2.00
ENSG00000170215.4	616.00	1.00	1.00	5.00	5.33
ENSG00000170222.11	1210.74	112.00	126.00	169.00	146.00
ENSG00000170231.11	657.71	0.00	0.00	62.00	61.00
ENSG00000170234.8	3222.84	313.00	399.00	607.00	527.00
ENSG00000170236.10	842.25	1.00	0.00	0.00	0.00
ENSG00000170242.13	4217.52	1628.00	1547.00	1666.00	1611.00
ENSG00000170248.9	3107.16	1842.67	1681.00	3987.00	3919.78
ENSG00000170260.4	2762.28	196.00	167.00	319.00	334.00
ENSG00000170262.8	935.00	3.00	2.00	1.00	2.00
ENSG00000170264.8	3153.16	126.00	134.00	487.00	430.00
ENSG00000170265.7	2539.99	677.00	488.00	535.00	616.00
ENSG00000170266.11	2541.27	3389.00	3177.00	5768.00	5984.00
ENSG00000170270.4	1154.00	254.00	255.00	651.00	597.00
ENSG00000170271.6	2701.62	2551.00	2520.00	705.00	771.00
ENSG00000170275.10	1437.82	2081.00	2037.00	3822.00	3923.00
ENSG00000170276.4	1335.00	0.52	0.00	2.00	2.00
ENSG00000170291.10	1046.36	888.00	833.00	1040.00	1038.00
ENSG00000170293.4	1166.30	273.00	215.00	276.00	294.00
ENSG00000170296.5	698.23	2890.00	2741.00	4161.00	4117.00
ENSG00000170310.10	678.00	413.00	406.00	889.00	923.00
ENSG00000170312.11	1877.14	1282.00	1436.00	818.00	735.00
ENSG00000170315.9	1005.05	17531.52	18540.94	19520.00	20625.98
ENSG00000170322.10	4082.60	991.00	825.00	927.00	1019.00
ENSG00000170324.15	1941.68	3.00	4.00	23.00	23.00
ENSG00000170325.10	6231.69	357.00	321.00	285.00	306.00
ENSG00000170340.10	2575.27	2592.00	2833.00	2615.00	2398.00
ENSG00000170345.5	1631.54	328.00	221.00	752.00	943.00
ENSG00000170348.4	1384.57	7478.00	7282.00	11570.00	10960.00
ENSG00000170356.8	933.00	0.38	0.00	6.30	1.96
ENSG00000170364.8	1558.91	118.00	141.00	274.00	259.00
ENSG00000170365.5	1755.37	168.00	151.00	343.00	342.00
ENSG00000170367.4	756.00	0.00	4.00	0.00	1.00
ENSG00000170370.10	1916.33	1.00	2.00	3.00	0.00
ENSG00000170373.4	655.00	1.00	0.00	0.00	1.00
ENSG00000170379.15	5286.23	32.64	35.57	166.43	158.47
ENSG00000170385.9	5474.00	1610.00	1722.00	1205.00	1149.00
ENSG00000170390.10	2298.00	0.00	0.00	2.00	1.00
ENSG00000170396.6	4690.00	1.00	0.00	295.00	303.00
ENSG00000170412.12	1308.75	3933.00	2540.00	3024.00	3344.00
ENSG00000170417.10	1928.37	255.00	231.00	303.00	298.00
ENSG00000170421.7	1631.93	11371.65	8601.66	40750.52	45116.14
ENSG00000170425.3	1735.00	435.00	407.00	447.00	458.00
ENSG00000170430.9	1747.33	378.00	316.00	328.00	387.00
ENSG00000170439.5	1506.00	318.00	312.00	587.00	481.00
ENSG00000170445.8	1833.53	1140.00	999.00	2948.00	3292.00
ENSG00000170448.7	3303.82	368.00	389.00	501.00	506.00
ENSG00000170456.10	7760.77	1304.00	1355.00	1733.00	1633.00
ENSG00000170458.9	1569.03	124.00	88.00	110.00	96.00
ENSG00000170464.5	1098.46	281.00	294.00	706.00	681.00
ENSG00000170468.5	2460.00	0.00	0.00	8.74	0.00
ENSG00000170469.6	681.90	166.00	136.00	137.00	137.00
ENSG00000170471.10	7524.87	2397.00	2453.00	3954.00	3941.00
ENSG00000170473.12	1048.41	672.00	629.00	1060.00	1069.00
ENSG00000170476.11	681.00	4.00	1.00	4.00	1.00
ENSG00000170482.12	1464.71	370.00	436.00	23.00	11.00
ENSG00000170485.12	2787.15	1216.00	962.00	1348.00	1456.00
ENSG00000170498.7	709.00	3.00	0.00	9.00	6.00
ENSG00000170500.8	3802.66	0.00	1.00	9.00	8.00
ENSG00000170502.8	1520.30	549.00	453.00	849.00	837.00
ENSG00000170509.7	2269.00	22.00	26.00	4.00	3.00
ENSG00000170515.9	1696.08	3143.99	2962.00	5809.99	6033.00
ENSG00000170522.5	2768.03	3792.00	4030.00	1446.00	1328.00
ENSG00000170525.14	3850.89	781.00	522.00	1060.00	1135.00
ENSG00000170537.8	4063.01	298.00	230.00	636.00	700.00
ENSG00000170540.10	2387.83	9474.51	9917.47	11065.72	10848.18
ENSG00000170542.5	4118.00	972.00	890.00	934.00	916.00
ENSG00000170545.12	1298.58	76.00	102.00	188.00	234.00
ENSG00000170558.4	3848.57	4257.00	4078.00	4025.00	4047.00
ENSG00000170571.7	2510.84	2.01	0.00	108.37	100.00
ENSG00000170579.10	2536.55	1.00	1.00	0.00	0.00
ENSG00000170581.9	2469.76	1786.00	1641.00	1872.00	1934.00
ENSG00000170584.6	1849.85	787.00	854.00	1230.00	1117.00
ENSG00000170604.3	2511.00	182.00	145.00	300.00	352.00
ENSG00000170606.9	4492.49	3121.00	3094.00	9825.00	9696.00
ENSG00000170608.2	1965.37	824.00	705.00	1081.00	1113.00
ENSG00000170615.10	2270.00	0.00	1.00	3.00	1.00
ENSG00000170616.9	3778.00	0.00	0.00	0.00	0.00
ENSG00000170619.8	1322.34	280.99	216.00	394.76	405.00
ENSG00000170629.10	3198.35	1.00	1.00	42.00	46.00
ENSG00000170631.10	2176.92	269.00	287.00	214.00	176.00
ENSG00000170632.9	1679.58	375.00	349.00	742.00	683.86
ENSG00000170633.12	2038.20	449.00	463.00	1253.00	1204.00
ENSG00000170634.8	973.61	261.00	262.00	689.00	623.00
ENSG00000170638.5	1985.11	460.00	318.00	664.00	707.00
ENSG00000170647.2	1853.00	25.00	16.00	49.00	30.00
ENSG00000170653.14	3435.78	1073.91	980.04	1110.00	1011.93
ENSG00000170667.10	1919.37	60.74	45.80	19.71	23.46
ENSG00000170677.5	4431.21	1189.00	1291.00	1307.00	1241.00
ENSG00000170681.6	2615.00	12.00	16.00	13.00	18.00
ENSG00000170684.4	1744.00	24.00	14.00	18.00	25.00
ENSG00000170703.11	2346.17	7.00	11.00	18.00	20.00
ENSG00000170727.7	2215.39	514.00	260.00	1280.00	1589.00
ENSG00000170734.7	3308.18	331.00	342.00	864.00	795.00
ENSG00000170743.12	2548.00	0.00	0.00	2.00	0.00
ENSG00000170745.7	2333.00	1.00	0.00	2.00	2.00
ENSG00000170759.10	5877.00	6356.00	6657.00	9603.00	9134.00
ENSG00000170775.2	3021.00	3.00	0.00	22.00	15.00
ENSG00000170776.15	5237.50	953.00	838.00	2309.00	2408.00
ENSG00000170779.10	2277.97	542.00	448.00	334.00	373.00
ENSG00000170791.13	1086.17	687.00	735.00	846.00	800.00
ENSG00000170801.5	2023.00	2.00	2.00	4.00	2.00
ENSG00000170802.11	4512.98	2063.00	2030.00	1504.00	1448.00
ENSG00000170827.5	1249.00	6.31	4.84	7.67	5.65
ENSG00000170832.8	3785.95	1314.99	1287.99	2751.54	2827.99
ENSG00000170835.10	2370.65	75.69	45.16	52.33	79.35
ENSG00000170836.7	2986.15	619.00	686.00	701.00	666.00
ENSG00000170846.11	2285.61	286.00	251.00	328.00	310.00
ENSG00000170852.6	3522.01	1545.00	1315.00	1962.00	1928.00
ENSG00000170854.13	2407.10	492.00	507.00	873.00	861.00
ENSG00000170855.3	1181.30	986.00	1007.00	2794.00	2837.00
ENSG00000170860.3	3815.00	544.00	635.00	1044.00	905.00
ENSG00000170871.7	7771.00	821.00	905.00	1634.00	1576.00
ENSG00000170873.14	3490.28	2367.00	2171.00	560.00	534.00
ENSG00000170876.7	3328.85	2145.00	1969.00	3895.00	3991.00
ENSG00000170881.4	2637.00	1296.00	1344.00	2206.00	2079.00
ENSG00000170889.9	775.95	19331.00	16838.00	14486.00	15564.00
ENSG00000170890.9	565.00	4.00	10.00	4.00	1.00
ENSG00000170892.6	1360.26	1188.00	884.00	1380.00	1460.00
ENSG00000170893.3	1779.00	0.00	0.00	0.00	0.00
ENSG00000170899.6	1337.72	962.00	1010.00	1073.00	1040.00
ENSG00000170903.6	3105.01	403.00	501.00	1086.00	1042.00
ENSG00000170906.11	456.94	454.00	295.00	950.00	874.00
ENSG00000170909.9	1653.69	32.00	25.00	193.00	177.00
ENSG00000170915.8	4697.74	2015.00	1760.00	2385.00	2255.00
ENSG00000170917.9	1224.07	96.00	106.00	137.00	129.00
ENSG00000170919.11	1214.04	459.00	425.00	208.00	205.00
ENSG00000170921.10	11055.53	5.00	7.00	54.00	61.00
ENSG00000170927.10	16282.00	8.00	3.00	1.00	1.00
ENSG00000170946.10	1698.93	168.00	152.00	574.00	541.00
ENSG00000170949.13	3660.14	699.00	699.00	598.00	563.00
ENSG00000170954.7	1272.78	3.00	11.00	16.00	12.00
ENSG00000170959.10	1248.19	11.00	10.00	18.00	9.00
ENSG00000170962.8	3814.04	6.00	6.00	476.00	448.00
ENSG00000170965.5	854.62	12.00	13.00	147.00	141.00
ENSG00000170989.8	763.00	0.00	3.00	0.00	1.00
ENSG00000171004.13	4441.00	3.00	3.00	55.00	52.00
ENSG00000171016.7	5790.04	133.00	167.00	227.00	188.00
ENSG00000171017.6	2990.24	754.00	655.00	486.00	503.00
ENSG00000171033.8	2016.64	3.00	0.00	27.00	33.00
ENSG00000171045.10	1631.14	157.00	139.00	167.00	232.00
ENSG00000171051.4	1930.00	3.00	0.00	0.00	1.00
ENSG00000171055.10	1926.75	1015.00	988.00	1759.00	1676.00
ENSG00000171056.6	3216.00	3.98	0.00	15.92	20.00
ENSG00000171067.6	1387.30	1701.00	1386.00	1027.00	1177.00
ENSG00000171084.11	1638.86	26.00	31.13	119.00	166.27
ENSG00000171097.9	1888.82	900.00	789.00	275.00	303.00
ENSG00000171100.10	3544.84	706.00	735.00	766.00	764.00
ENSG00000171103.6	1706.75	536.00	564.00	899.00	852.00
ENSG00000171105.9	7802.85	3705.00	3454.00	1588.00	1505.00
ENSG00000171109.14	3437.86	755.00	869.00	1881.00	1834.00
ENSG00000171116.7	1963.00	0.00	4.83	9.00	2.00
ENSG00000171119.2	1109.00	51.00	38.00	40.00	48.00
ENSG00000171121.12	1594.31	231.74	255.29	87.99	96.66
ENSG00000171124.8	1598.83	9.36	16.33	13.57	10.34
ENSG00000171126.7	3671.31	190.00	163.00	282.00	268.00
ENSG00000171129.7	1966.00	6.00	3.17	0.00	0.00
ENSG00000171130.13	1608.24	1908.00	1506.00	1756.00	2022.00
ENSG00000171132.9	4675.24	60.00	58.00	393.00	402.00
ENSG00000171135.10	1693.00	1227.00	1186.00	848.00	915.00
ENSG00000171148.9	2293.39	1539.00	1201.00	2702.00	2990.00
ENSG00000171150.7	4564.85	1192.00	1288.00	1509.00	1448.00
ENSG00000171155.7	1612.55	633.00	661.00	1842.00	1864.00
ENSG00000171159.4	725.92	108.00	84.00	437.00	501.00
ENSG00000171160.13	1407.81	214.00	216.00	445.00	464.00
ENSG00000171161.8	2714.38	538.00	488.00	592.00	645.00
ENSG00000171163.11	1332.00	500.00	386.00	659.00	776.00
ENSG00000171169.8	1685.14	90.00	80.00	186.00	198.00
ENSG00000171174.9	1840.70	404.00	401.00	345.00	384.00
ENSG00000171195.6	2033.53	0.00	1.00	4.00	5.00
ENSG00000171202.2	735.18	273.00	242.00	309.00	282.00
ENSG00000171204.8	986.30	364.00	445.00	822.00	751.00
ENSG00000171206.9	2422.50	1702.00	1130.00	1177.00	1385.00
ENSG00000171208.5	2735.05	318.00	293.00	607.00	653.00
ENSG00000171219.8	5742.00	139.00	94.00	372.00	398.00
ENSG00000171222.6	1111.10	465.00	292.00	1129.00	1221.00
ENSG00000171223.4	1815.00	80.00	41.00	695.00	725.00
ENSG00000171224.7	1062.00	36.00	28.00	123.00	147.00
ENSG00000171227.6	1652.84	2835.00	2426.00	562.00	519.00
ENSG00000171234.9	1364.11	1173.00	1170.00	749.00	748.00
ENSG00000171236.9	3036.00	1056.00	851.00	2123.00	2206.00
ENSG00000171241.4	2968.38	489.00	401.00	428.00	392.00
ENSG00000171246.5	4884.26	0.00	0.00	85.00	108.00
ENSG00000171262.7	2505.11	806.00	789.00	2771.00	2309.00
ENSG00000171282.9	9776.34	191.00	153.00	213.00	217.00
ENSG00000171291.4	2511.10	114.00	113.00	243.00	245.00
ENSG00000171295.8	3165.21	151.00	138.00	327.00	317.00
ENSG00000171298.8	3213.88	3105.00	1900.00	8047.00	9673.00
ENSG00000171302.12	2920.13	1174.00	986.00	2346.00	2457.00
ENSG00000171303.5	6162.00	0.00	0.00	12.00	16.00
ENSG00000171307.14	1569.42	789.00	741.00	1532.00	1604.00
ENSG00000171310.6	2825.30	0.00	0.00	14.00	20.00
ENSG00000171311.8	910.13	325.00	337.00	624.00	618.00
ENSG00000171314.8	1828.94	11336.67	9948.92	17438.99	18473.60
ENSG00000171316.7	7274.36	1378.00	1215.00	2484.00	2519.00
ENSG00000171320.10	2224.61	168.00	182.00	134.00	111.00
ENSG00000171345.9	1375.30	1330.00	870.00	13002.00	17133.00
ENSG00000171346.9	1156.23	6.00	3.00	410.00	616.00
ENSG00000171357.5	1854.00	1.00	6.00	3.00	10.00
ENSG00000171360.3	2337.00	0.00	1.00	0.00	0.00
ENSG00000171365.11	7061.05	1720.00	1793.00	1764.00	1717.00
ENSG00000171368.10	5116.00	3.00	1.00	44.00	73.00
ENSG00000171385.5	4257.00	0.00	1.00	0.00	0.00
ENSG00000171388.9	2655.00	52.00	26.00	26.00	24.00
ENSG00000171396.10	1074.00	0.00	0.00	7.00	17.00
ENSG00000171401.10	1116.86	0.00	0.00	26.00	48.00
ENSG00000171421.8	623.48	367.00	300.00	764.00	782.00
ENSG00000171425.5	1244.05	909.92	796.00	455.15	475.08
ENSG00000171428.9	1772.09	57.00	72.00	217.00	206.00
ENSG00000171431.3	1737.00	11.00	2.00	72.00	83.00
ENSG00000171433.7	735.00	3.00	8.00	14.00	14.00
ENSG00000171435.9	10577.66	1.00	1.00	12.00	13.00
ENSG00000171443.6	1110.28	66.00	38.00	58.00	85.00
ENSG00000171444.13	3941.79	55.00	71.00	233.00	236.00
ENSG00000171448.8	4127.13	560.00	615.00	458.00	470.00
ENSG00000171450.4	2500.00	2.00	0.00	28.00	27.00
ENSG00000171451.13	9531.00	10.00	3.00	47.00	42.00
ENSG00000171453.13	1051.75	456.00	395.00	1346.00	1484.00
ENSG00000171456.12	5186.50	5485.00	4855.00	5404.00	5725.00
ENSG00000171462.10	1343.12	142.00	67.00	146.00	149.00
ENSG00000171466.5	2893.32	881.00	870.00	1259.00	1189.00
ENSG00000171467.11	7947.89	1868.00	1958.00	2003.00	1947.09
ENSG00000171469.6	2421.73	705.00	814.00	1670.00	1743.00
ENSG00000171471.5	756.00	32.77	42.84	42.39	58.29
ENSG00000171475.9	7026.06	1361.00	1251.00	2207.00	2211.00
ENSG00000171488.10	6851.32	22.00	14.00	315.00	275.00
ENSG00000171490.8	1796.37	9049.00	9400.00	10196.00	10325.00
ENSG00000171492.10	3419.30	1141.00	1181.00	739.00	737.00
ENSG00000171495.12	3932.00	0.00	0.00	1.00	1.00
ENSG00000171497.4	1735.95	955.00	1001.00	1759.00	1769.00
ENSG00000171502.10	6788.27	24.00	17.00	70.00	65.00
ENSG00000171503.7	2120.16	514.00	515.00	857.00	854.00
ENSG00000171522.5	2667.09	3.00	0.00	66.00	54.00
ENSG00000171530.9	682.50	2895.00	3010.00	3988.00	3511.00
ENSG00000171533.7	4329.00	0.00	1.00	32.00	17.00
ENSG00000171540.6	3668.00	0.00	0.00	0.00	2.00
ENSG00000171551.7	1979.72	0.00	0.00	4.00	7.00
ENSG00000171552.8	2450.69	7701.00	6578.00	16442.00	17504.00
ENSG00000171557.12	1671.84	34927.00	38188.00	46706.00	43094.00
ENSG00000171560.10	2317.40	49906.00	48887.00	29581.00	29833.00
ENSG00000171564.7	1648.25	18179.00	19284.00	21531.00	21059.00
ENSG00000171566.7	1777.03	1251.00	1273.00	1786.00	1717.00
ENSG00000171570.6	671.03	16.45	13.80	29.64	38.76
ENSG00000171574.13	2165.28	101.00	114.00	230.00	228.00
ENSG00000171603.12	4113.51	5215.00	4475.00	8180.00	8842.00
ENSG00000171604.7	2099.42	942.00	724.00	249.00	323.00
ENSG00000171606.13	2506.60	466.00	484.00	812.00	883.00
ENSG00000171608.11	4719.42	1097.00	818.00	913.00	991.00
ENSG00000171612.6	3854.00	1332.40	1374.67	1033.89	1129.96
ENSG00000171617.9	5341.92	4830.00	4596.00	3426.00	3347.00
ENSG00000171621.9	2365.96	193.00	132.00	193.00	227.00
ENSG00000171631.10	1425.00	1.00	1.00	0.00	4.00
ENSG00000171634.12	3948.28	3045.39	2988.69	3010.28	2940.12
ENSG00000171643.9	1270.42	3.00	1.00	3.00	3.00
ENSG00000171649.7	3123.20	98.00	102.00	148.00	167.00
ENSG00000171658.4	1185.91	35.00	34.00	2.00	11.00
ENSG00000171680.16	3955.66	188.00	123.00	566.00	720.00
ENSG00000171681.8	4608.10	219.00	244.00	519.00	502.00
ENSG00000171700.9	1287.65	93.00	75.00	334.00	380.00
ENSG00000171703.12	852.25	662.00	468.00	445.00	510.00
ENSG00000171714.10	6368.63	5.00	5.00	15.00	11.00
ENSG00000171720.5	1753.33	1843.00	1856.00	2681.00	2704.00
ENSG00000171723.11	2117.32	654.00	628.00	1070.00	1074.00
ENSG00000171724.2	2220.00	0.00	0.00	2.00	0.00
ENSG00000171729.9	1872.82	433.00	358.00	200.00	233.00
ENSG00000171735.14	755.43	521.00	432.00	852.00	904.00
ENSG00000171747.4	1058.58	4.00	1.00	2.00	2.00
ENSG00000171759.4	1507.85	5455.00	5914.00	3444.00	3226.00
ENSG00000171763.13	1649.86	280.00	235.00	362.00	337.00
ENSG00000171766.11	1480.90	585.00	566.00	80.00	90.00
ENSG00000171786.5	2563.00	9.00	4.00	0.00	4.00
ENSG00000171790.11	2698.79	12.00	9.00	2.00	6.00
ENSG00000171791.10	2938.07	13.00	7.00	18.00	11.00
ENSG00000171792.6	1799.58	675.00	669.00	762.00	709.00
ENSG00000171793.9	2425.89	549.00	547.00	2193.00	2172.00
ENSG00000171798.13	1283.82	0.00	1.00	3.00	10.00
ENSG00000171806.7	1388.04	117.00	123.00	224.00	196.00
ENSG00000171811.8	1264.20	8.00	6.00	60.00	66.00
ENSG00000171812.6	4452.00	25.00	38.00	53.00	43.00
ENSG00000171813.10	2651.00	96.00	51.00	74.00	81.00
ENSG00000171817.12	1718.92	10.00	11.00	53.00	69.00
ENSG00000171823.6	1900.13	66.00	60.00	157.00	167.00
ENSG00000171824.9	2462.16	1145.00	1018.00	1863.00	1909.00
ENSG00000171827.6	2113.60	53.00	47.00	160.00	191.00
ENSG00000171840.7	866.07	63.00	65.00	38.00	38.00
ENSG00000171843.11	2134.00	459.00	435.00	417.00	422.00
ENSG00000171847.6	1815.67	0.00	0.00	0.00	0.00
ENSG00000171848.9	2778.97	2780.00	2897.00	1634.00	1638.00
ENSG00000171853.11	912.38	626.00	525.00	1104.00	1231.00
ENSG00000171858.13	346.91	13202.00	9524.00	7547.00	7894.00
ENSG00000171861.6	1697.39	324.00	281.00	499.00	550.00
ENSG00000171862.5	3051.45	1646.35	1705.84	1860.20	1733.42
ENSG00000171863.8	789.50	41746.13	46015.17	32819.96	29724.56
ENSG00000171865.5	1879.11	461.00	486.00	1209.00	1212.00
ENSG00000171867.12	2557.02	3972.00	3879.00	8599.00	9068.00
ENSG00000171873.6	2677.00	4.00	1.00	42.00	44.00
ENSG00000171877.15	3630.17	24.00	28.00	455.00	487.00
ENSG00000171885.9	4615.08	14.00	17.00	16.00	14.00
ENSG00000171903.12	2984.31	450.00	477.00	429.00	466.00
ENSG00000171914.10	7125.65	661.00	559.00	1339.00	1407.00
ENSG00000171928.9	1844.76	1338.66	1367.68	2459.77	2191.14
ENSG00000171931.8	3456.00	32.00	19.45	7.36	5.16
ENSG00000171940.9	5128.36	2860.00	2986.00	2329.00	2178.00
ENSG00000171943.7	947.14	128.63	160.01	172.51	175.34
ENSG00000171951.4	2576.00	0.00	0.00	7.00	21.00
ENSG00000171953.11	1382.33	257.00	209.00	307.00	299.00
ENSG00000171954.8	2641.00	2.00	1.00	0.00	1.00
ENSG00000171960.6	739.34	244.00	260.00	292.00	317.00
ENSG00000171962.13	2073.99	10.00	11.00	57.00	49.00
ENSG00000171970.8	2003.00	285.00	298.00	168.00	180.00
ENSG00000171984.10	986.25	154.00	119.00	260.00	276.00
ENSG00000171988.13	4303.40	2652.00	2923.00	3411.00	3212.00
ENSG00000171992.8	5714.30	10.00	11.00	452.00	466.00
ENSG00000172000.3	1637.68	344.00	395.00	314.00	307.00
ENSG00000172006.7	2700.13	103.00	102.00	187.00	209.00
ENSG00000172007.5	4189.63	413.00	469.00	616.00	584.00
ENSG00000172009.10	1987.71	1098.00	832.00	1689.00	1922.00
ENSG00000172014.11	4137.00	0.00	0.00	14.58	23.04
ENSG00000172020.8	1691.00	0.00	2.00	7.00	5.00
ENSG00000172031.6	1437.00	0.00	0.00	42.00	47.00
ENSG00000172037.9	2310.65	7830.00	5672.00	5688.00	6209.00
ENSG00000172046.14	3528.78	1183.00	917.00	2242.00	2642.00
ENSG00000172053.10	1544.58	8360.00	8032.00	7199.00	7691.00
ENSG00000172057.5	2089.40	9422.00	8750.00	5422.00	5058.00
ENSG00000172058.11	782.75	35.34	31.28	4.01	32.81
ENSG00000172059.6	3885.00	340.00	381.00	268.00	279.00
ENSG00000172061.7	5078.80	0.00	0.00	12.00	24.00
ENSG00000172062.12	1488.25	993.62	1045.99	1593.42	1546.87
ENSG00000172071.7	4283.04	993.00	975.00	1208.00	1245.00
ENSG00000172073.3	795.00	0.00	0.00	1.00	1.00
ENSG00000172081.9	3291.74	709.00	528.00	819.00	923.00
ENSG00000172086.7	1753.00	315.00	328.00	608.00	571.00
ENSG00000172113.4	1155.01	282.00	317.00	436.00	453.00
ENSG00000172115.4	1819.04	2803.00	2889.00	5607.00	5424.00
ENSG00000172116.17	878.17	3.00	2.00	1.00	0.00
ENSG00000172123.8	2383.00	0.00	0.00	1.00	1.00
ENSG00000172137.14	1466.00	0.00	0.00	2.00	12.00
ENSG00000172159.11	5297.00	420.00	444.00	205.00	254.00
ENSG00000172164.9	4996.42	6717.00	6691.00	2740.00	2751.00
ENSG00000172167.3	2820.29	161.00	130.00	182.00	191.00
ENSG00000172171.6	928.56	170.00	202.00	357.00	347.00
ENSG00000172172.3	1082.06	1198.00	1251.00	2045.00	1928.00
ENSG00000172175.8	4181.02	1972.00	1846.00	893.00	851.00
ENSG00000172183.10	876.87	213.00	161.00	287.00	297.00
ENSG00000172197.9	3022.42	0.00	3.00	7.00	10.00
ENSG00000172201.6	2344.00	4.00	5.00	118.00	99.00
ENSG00000172216.4	1837.00	619.00	468.00	487.00	458.00
ENSG00000172232.5	1315.00	0.00	0.00	0.00	0.00
ENSG00000172236.12	1064.75	0.00	0.00	0.00	0.00
ENSG00000172239.9	1714.78	2213.53	2231.41	2021.73	1795.60
ENSG00000172244.4	2108.55	46.00	55.00	57.00	50.00
ENSG00000172247.3	910.10	0.00	0.00	1.00	2.00
ENSG00000172250.10	596.00	0.00	0.00	0.00	0.88
ENSG00000172260.9	5577.00	0.00	2.00	8.00	10.00
ENSG00000172262.7	1813.55	409.00	450.00	946.00	892.00
ENSG00000172264.12	2004.31	9.00	17.00	32.00	46.00
ENSG00000172269.12	1929.48	926.00	806.00	1369.00	1469.00
ENSG00000172270.14	1608.72	25499.00	16617.00	14118.00	15758.00
ENSG00000172273.8	1782.30	362.00	348.00	400.00	493.00
ENSG00000172292.10	7076.13	2621.00	2845.00	2545.00	2625.00
ENSG00000172296.8	2694.24	1761.00	2049.00	323.00	292.00
ENSG00000172301.6	968.00	425.00	429.00	962.00	1105.00
ENSG00000172315.5	3126.02	645.00	669.00	826.00	850.00
ENSG00000172318.4	4556.18	0.00	1.00	244.00	223.00
