symbol	length	Control_D0	Control_D1	ABCF1_D0	ABCF1_D1
ENSG00000161594.6	1105.44	0.00	2.00	1.00	3.00
ENSG00000161618.5	1921.32	191.00	335.89	348.00	1148.00
ENSG00000161638.6	3835.54	15.00	24.00	31.00	77.00
ENSG00000161640.11	1149.78	0.00	0.00	3.00	3.00
ENSG00000161642.13	2262.95	84.00	131.00	234.00	596.00
ENSG00000161647.14	1452.04	19.00	46.00	17.00	65.00
ENSG00000161653.6	2122.59	39.00	72.00	31.00	111.00
ENSG00000161654.5	2271.63	1350.48	2220.29	1973.91	5421.49
ENSG00000161664.2	1259.68	2.00	3.00	0.00	3.00
ENSG00000161677.7	807.78	13.00	29.00	23.00	94.00
ENSG00000161682.10	2886.00	132.00	295.00	153.00	548.00
ENSG00000161692.13	2320.40	435.00	704.00	622.00	1806.00
ENSG00000161714.7	1546.04	298.00	449.00	557.00	1600.00
ENSG00000161791.9	5475.06	48.00	54.00	65.00	180.00
ENSG00000161800.8	1983.12	683.00	1074.00	946.00	2717.00
ENSG00000161813.16	3921.70	953.00	1355.00	1145.00	3146.00
ENSG00000161835.6	1148.40	34.00	49.00	89.00	268.00
ENSG00000161847.9	3272.46	857.83	1502.44	1369.12	4416.85
ENSG00000161860.7	1231.00	8.00	9.00	6.00	21.00
ENSG00000161888.7	1375.02	182.00	308.00	263.00	820.00
ENSG00000161896.6	2660.09	8.00	7.00	28.00	63.00
ENSG00000161904.7	1552.43	689.00	1340.00	1168.00	3625.00
ENSG00000161905.8	800.66	0.00	1.00	2.00	5.00
ENSG00000161912.13	2549.41	11.00	13.00	15.00	50.00
ENSG00000161914.5	887.11	58.00	86.00	64.44	192.00
ENSG00000161920.5	825.30	122.00	212.00	233.00	713.00
ENSG00000161921.10	1358.01	1239.00	2173.00	1265.00	3708.00
ENSG00000161939.14	1310.86	3.36	0.00	4.49	38.73
ENSG00000161940.6	3555.00	0.00	0.00	0.00	3.00
ENSG00000161944.12	1314.74	3532.00	6340.00	5124.00	15563.00
ENSG00000161955.12	1748.00	83.00	117.00	115.00	389.00
ENSG00000161956.8	1423.34	557.39	887.60	945.34	2713.33
ENSG00000161958.6	2211.53	219.59	431.32	139.91	462.94
ENSG00000161960.10	1571.43	8023.32	12911.07	9213.60	28876.01
ENSG00000161970.8	526.12	7854.55	13066.97	11989.72	33474.12
ENSG00000161980.5	1389.05	96.00	152.00	132.00	523.00
ENSG00000161981.6	861.44	246.00	440.00	442.00	1403.00
ENSG00000161992.5	2216.00	1.00	8.00	0.00	2.00
ENSG00000161996.13	2187.23	253.00	507.00	559.00	1837.00
ENSG00000161999.7	1592.20	91.00	198.00	225.00	663.00
ENSG00000162004.12	920.65	9.00	13.00	11.00	27.00
ENSG00000162009.7	2674.00	13.00	20.00	24.00	101.00
ENSG00000162032.11	1469.10	124.00	244.00	252.00	905.00
ENSG00000162039.10	1693.22	1.00	3.00	0.00	8.00
ENSG00000162062.10	1311.74	106.00	181.00	231.00	682.00
ENSG00000162063.8	4208.66	465.00	745.00	690.00	2006.00
ENSG00000162065.7	5882.87	389.00	656.00	817.00	2503.00
ENSG00000162066.10	1300.31	450.00	844.34	681.00	2357.45
ENSG00000162068.1	1986.00	3.00	4.00	7.00	23.00
ENSG00000162069.10	1984.00	3.00	4.00	0.00	4.00
ENSG00000162073.9	2328.32	416.00	667.00	511.00	1530.00
ENSG00000162076.8	1001.36	76.00	173.00	212.00	663.00
ENSG00000162078.7	783.04	33.00	73.00	14.00	83.00
ENSG00000162086.10	2103.80	24.00	46.00	34.00	127.00
ENSG00000162104.5	6544.47	999.00	1642.00	1239.00	3561.00
ENSG00000162105.12	3295.50	919.00	1588.00	1303.00	3663.00
ENSG00000162129.8	2163.45	185.00	344.00	188.00	564.00
ENSG00000162139.5	2717.63	126.00	196.00	289.00	822.00
ENSG00000162144.5	1799.19	178.00	315.00	356.00	1091.00
ENSG00000162148.6	1195.20	4.00	9.00	11.00	28.00
ENSG00000162174.8	1586.94	686.00	1191.00	694.00	2123.00
ENSG00000162191.9	1026.65	763.00	1160.00	1145.00	3336.00
ENSG00000162194.8	678.33	316.00	521.00	630.00	1729.00
ENSG00000162222.9	846.52	181.00	325.00	267.00	813.00
ENSG00000162227.3	1234.64	80.00	120.00	146.00	481.00
ENSG00000162231.9	2406.78	1028.00	1709.00	2250.00	6604.00
ENSG00000162236.7	1698.22	410.00	680.00	684.00	2041.00
ENSG00000162241.8	2491.46	85.00	154.00	218.00	618.00
ENSG00000162244.6	724.11	5170.79	10606.13	7926.11	24987.90
ENSG00000162267.8	2324.84	9339.00	18488.00	15742.00	50759.00
ENSG00000162290.12	4046.20	679.00	1201.00	762.00	2462.00
ENSG00000162298.12	2978.73	1204.00	2294.12	1901.12	5583.00
ENSG00000162300.7	1097.12	322.00	625.00	620.00	1661.00
ENSG00000162302.8	2645.59	163.00	283.00	349.00	1113.00
ENSG00000162337.7	3206.32	3485.00	7103.00	3431.00	10943.00
ENSG00000162341.11	3218.65	90.00	150.00	132.00	472.00
ENSG00000162344.3	2447.00	0.00	1.00	3.00	14.00
ENSG00000162366.3	689.00	6.00	4.00	0.00	6.00
ENSG00000162367.7	2517.29	3.00	4.00	0.00	0.00
ENSG00000162368.9	2021.97	2098.00	3058.00	2905.00	8094.00
ENSG00000162373.8	1211.97	1.00	2.00	10.00	19.00
ENSG00000162377.4	1578.02	184.00	258.00	320.00	870.00
ENSG00000162378.8	7971.92	304.00	494.00	584.00	1711.00
ENSG00000162383.7	2366.92	15.00	30.00	11.00	30.00
ENSG00000162384.9	1114.06	253.00	511.00	563.00	1540.00
ENSG00000162385.6	710.00	406.00	692.00	760.00	2039.00
ENSG00000162390.13	2693.36	39.00	84.00	36.00	119.00
ENSG00000162391.7	1532.11	4.00	7.00	5.00	17.00
ENSG00000162396.5	2347.00	93.00	158.00	165.00	416.00
ENSG00000162399.6	3472.00	0.00	1.00	0.00	0.00
ENSG00000162402.8	6058.47	1833.00	2753.00	3186.00	8514.00
ENSG00000162407.8	3282.55	845.00	1500.00	1922.00	5997.00
ENSG00000162408.10	3223.53	259.00	369.00	474.00	1324.00
ENSG00000162409.6	9347.00	660.00	983.00	697.00	1989.00
ENSG00000162413.12	4195.30	376.00	659.00	612.00	1921.00
ENSG00000162415.6	5819.00	669.00	1200.00	803.00	2400.00
ENSG00000162419.8	2884.48	113.00	144.00	131.00	422.00
ENSG00000162426.10	2025.80	1.00	2.00	0.00	0.00
ENSG00000162430.12	4216.77	1009.00	1838.00	1675.87	4551.77
ENSG00000162433.10	4724.99	3319.94	5878.36	5602.72	16787.79
ENSG00000162434.7	4872.57	1120.00	1892.00	1870.00	5327.00
ENSG00000162437.10	4343.57	361.00	528.00	642.00	1671.00
ENSG00000162441.7	1535.99	399.00	603.00	600.00	1791.00
ENSG00000162444.11	636.00	9.00	13.00	8.00	31.00
ENSG00000162458.8	2380.65	288.00	484.00	266.00	896.00
ENSG00000162460.6	1520.00	2.00	5.00	6.00	11.00
ENSG00000162461.7	2986.00	2.00	11.00	6.00	13.00
ENSG00000162482.4	1710.00	7.39	13.00	13.00	48.87
ENSG00000162490.6	7346.00	1.00	2.00	1.00	5.00
ENSG00000162496.4	1661.99	482.00	922.00	1005.00	2964.00
ENSG00000162510.5	3832.00	1.00	4.00	1.00	1.00
ENSG00000162511.7	1920.56	14.00	19.00	7.00	39.00
ENSG00000162512.11	4554.68	178.00	306.00	170.00	554.00
ENSG00000162517.8	1608.91	367.00	629.00	846.00	2385.00
ENSG00000162520.10	3404.64	100.00	127.00	227.00	606.00
ENSG00000162521.14	2101.44	1681.98	2721.99	3777.94	10702.92
ENSG00000162522.6	5335.39	1046.00	1794.00	2272.00	6550.00
ENSG00000162526.6	735.27	7.00	18.00	28.00	60.00
ENSG00000162542.9	2336.93	59.00	80.00	74.00	247.00
ENSG00000162543.5	5571.00	2.00	2.00	0.00	3.00
ENSG00000162545.5	2280.47	2956.00	4571.00	3482.00	9656.00
ENSG00000162551.9	1088.09	0.00	2.00	0.00	5.00
ENSG00000162571.9	2114.00	0.00	0.00	0.00	1.00
ENSG00000162572.15	2154.44	47.00	108.00	121.00	403.00
ENSG00000162576.12	1347.44	684.00	1282.00	1641.00	4962.00
ENSG00000162585.12	986.77	183.00	441.00	406.00	1228.00
ENSG00000162591.11	3010.32	50.00	130.00	73.00	263.00
ENSG00000162594.10	1295.00	3.00	0.00	2.00	1.00
ENSG00000162599.11	3794.53	337.00	525.00	685.00	1791.00
ENSG00000162600.7	1272.03	143.00	225.00	267.00	720.97
ENSG00000162601.5	6365.29	1129.00	1684.00	1778.00	4871.00
ENSG00000162604.8	939.38	241.00	423.00	318.00	939.00
ENSG00000162607.8	3731.16	780.00	1088.00	1283.00	3530.00
ENSG00000162613.12	2052.75	2493.00	3828.00	3311.00	8975.00
ENSG00000162614.14	2343.42	30.00	35.00	106.00	225.00
ENSG00000162616.8	1796.78	183.00	237.00	289.00	744.00
ENSG00000162620.11	2211.48	22.00	30.00	36.00	81.00
ENSG00000162623.11	2024.49	542.00	747.00	531.00	1467.00
ENSG00000162627.12	1548.14	257.00	378.00	408.00	1215.00
ENSG00000162631.14	3446.25	1.00	1.00	2.00	3.00
ENSG00000162636.11	5853.61	53.00	77.00	64.00	214.00
ENSG00000162641.14	1992.90	0.00	0.00	0.00	0.00
ENSG00000162642.9	1210.08	139.00	210.00	146.00	401.00
ENSG00000162643.8	2959.42	1.00	1.00	14.00	30.00
ENSG00000162645.8	1816.49	208.00	328.00	282.00	815.00
ENSG00000162650.11	2424.85	74.00	119.00	90.00	302.00
ENSG00000162664.12	2954.20	604.00	901.00	1253.00	3693.00
ENSG00000162669.11	1781.86	13.00	18.00	55.00	132.00
ENSG00000162676.7	2359.42	120.00	219.00	218.00	681.00
ENSG00000162688.11	6891.22	489.00	712.00	922.00	2350.00
ENSG00000162692.6	2950.20	1.00	1.00	14.00	30.00
ENSG00000162694.9	2275.47	277.00	446.00	460.00	1146.00
ENSG00000162695.7	6017.35	469.00	668.00	712.00	1817.00
ENSG00000162702.7	4289.40	558.00	878.00	885.00	2539.00
ENSG00000162704.11	1820.67	777.00	1177.00	1388.00	3889.00
ENSG00000162714.8	4286.65	602.00	1152.00	782.00	2429.00
ENSG00000162723.5	1156.00	4.00	7.00	1.00	2.00
ENSG00000162728.4	4170.00	0.00	0.00	0.00	1.00
ENSG00000162729.9	2318.22	472.00	945.00	486.00	1560.00
ENSG00000162733.12	6377.03	10.00	15.00	27.00	103.00
ENSG00000162734.8	1799.07	726.00	1183.00	1187.00	3530.00
ENSG00000162735.14	2189.50	1115.45	1852.00	1212.00	3741.00
ENSG00000162736.11	1758.05	2847.00	4975.00	4466.00	12633.00
ENSG00000162738.5	5340.00	34.00	36.00	24.00	69.00
ENSG00000162745.6	1828.71	0.00	0.00	1.00	7.00
ENSG00000162746.10	1767.00	1.00	1.00	2.00	2.00
ENSG00000162753.10	1380.50	1.00	0.00	0.00	5.00
ENSG00000162755.9	822.48	9.00	24.00	20.00	74.00
ENSG00000162757.3	1576.00	8.00	9.00	14.00	60.00
ENSG00000162769.8	3278.98	512.00	774.00	747.00	2194.00
ENSG00000162772.12	1898.96	107.00	132.00	118.00	346.00
ENSG00000162775.10	3380.23	253.00	403.00	301.00	922.00
ENSG00000162777.12	1756.92	0.00	0.00	0.00	5.00
ENSG00000162779.16	985.27	4.00	1.00	6.00	13.00
ENSG00000162783.8	2340.00	58.00	105.00	56.00	190.00
ENSG00000162804.9	2679.44	5.00	13.00	8.00	19.00
ENSG00000162813.13	1384.64	357.00	564.00	514.00	1671.00
ENSG00000162814.6	1219.66	4.00	11.00	18.00	34.00
ENSG00000162817.6	3413.00	1031.00	1598.00	4360.00	12131.00
ENSG00000162819.7	3037.35	319.00	462.00	469.00	1339.00
ENSG00000162825.12	938.21	4.24	1.44	0.00	17.12
ENSG00000162836.7	2461.47	437.00	707.00	680.00	1829.00
ENSG00000162849.11	10429.41	6.00	10.00	9.00	25.00
ENSG00000162851.6	1784.49	148.00	200.00	293.00	790.00
ENSG00000162852.9	5018.97	268.00	399.00	552.00	1596.00
ENSG00000162869.11	2725.77	307.00	499.00	562.00	1431.00
ENSG00000162878.8	1251.76	313.00	568.00	514.00	1652.00
ENSG00000162881.5	1760.00	159.00	305.00	332.00	1048.00
ENSG00000162882.10	1054.80	272.00	542.00	1059.00	2999.00
ENSG00000162885.8	1735.65	188.00	288.00	262.00	849.00
ENSG00000162889.6	2562.83	599.00	937.00	571.00	1633.00
ENSG00000162894.7	953.10	0.00	1.00	0.00	0.00
ENSG00000162896.5	4279.00	0.00	1.00	0.00	1.00
ENSG00000162909.13	2501.77	468.00	681.00	548.00	1710.00
ENSG00000162910.14	770.51	166.00	336.00	349.00	1064.00
ENSG00000162923.10	4207.47	1571.00	2680.00	2081.00	6046.00
ENSG00000162924.9	7891.10	313.22	511.02	555.04	1634.28
ENSG00000162927.9	3240.94	655.00	1057.00	826.00	2262.00
ENSG00000162928.8	3194.37	652.00	1010.00	919.00	2754.00
ENSG00000162929.9	1749.13	372.10	516.11	612.65	1848.86
ENSG00000162931.7	1752.60	9.00	15.00	20.00	51.00
ENSG00000162946.16	6786.83	210.00	374.00	182.47	623.56
ENSG00000162959.9	1485.99	443.75	760.43	467.83	1477.29
ENSG00000162961.9	696.47	344.00	576.00	498.00	1372.00
ENSG00000162971.6	3166.53	222.00	322.00	307.00	922.00
ENSG00000162972.6	1229.07	156.00	277.00	396.00	1062.36
ENSG00000162975.3	2288.00	5.00	5.00	15.00	44.00
ENSG00000162976.8	1353.47	17.00	32.00	29.00	92.00
ENSG00000162980.12	1706.28	1524.00	2143.00	1855.00	4874.00
ENSG00000162981.12	4842.03	1.00	2.00	5.00	10.00
ENSG00000162989.3	5021.00	0.00	3.00	8.00	16.00
ENSG00000162994.11	1116.54	55.00	89.00	127.00	344.00
ENSG00000162997.11	2041.34	63.00	117.00	97.00	251.00
ENSG00000162998.4	3162.00	15.00	30.00	0.00	8.00
ENSG00000162999.8	4567.04	28.00	41.00	68.00	174.00
ENSG00000163001.7	1336.06	259.00	373.00	322.00	863.00
ENSG00000163002.8	1594.59	277.00	392.00	425.00	1025.00
ENSG00000163006.7	2345.93	150.00	206.00	256.00	617.00
ENSG00000163009.4	1897.00	27.00	38.00	37.00	97.00
ENSG00000163013.7	5797.99	431.00	877.00	612.00	2092.00
ENSG00000163016.5	1425.29	3.00	7.00	3.00	17.00
ENSG00000163017.9	1325.11	1.00	2.00	5.00	13.00
ENSG00000163026.7	3811.56	382.00	596.00	726.00	2081.00
ENSG00000163029.11	4464.15	1185.00	1640.00	2009.00	5277.00
ENSG00000163032.7	1372.62	1059.00	1747.00	2234.00	6180.00
ENSG00000163040.10	993.39	5.00	4.00	5.00	11.79
ENSG00000163041.5	1097.76	950.25	1388.78	1717.95	4578.43
ENSG00000163050.12	2503.60	1014.00	1658.00	1978.00	6389.00
ENSG00000163053.6	1834.97	1.00	2.00	0.00	3.00
ENSG00000163060.6	1505.00	2.07	2.08	1.05	1.06
ENSG00000163067.10	2636.34	121.00	186.00	159.00	472.00
ENSG00000163069.8	3079.92	213.00	346.00	260.00	711.00
ENSG00000163071.6	2854.05	173.00	283.00	708.00	2047.00
ENSG00000163072.10	1439.39	7.00	3.00	13.00	32.00
ENSG00000163075.8	912.49	0.00	1.00	16.00	21.00
ENSG00000163083.5	3204.00	57.00	93.00	82.00	340.00
ENSG00000163092.15	4001.44	10.00	8.00	9.00	27.00
ENSG00000163093.7	2704.10	88.07	151.19	135.40	453.89
ENSG00000163104.13	4566.14	737.00	1136.00	1331.00	3509.00
ENSG00000163110.10	2353.95	1347.00	2407.00	2644.00	7316.00
ENSG00000163113.10	5478.34	348.00	620.00	770.00	2207.00
ENSG00000163121.5	1447.08	3.00	6.00	6.00	31.00
ENSG00000163125.11	5194.89	977.00	1495.00	1512.00	4434.00
ENSG00000163126.10	1866.48	28.00	37.10	50.62	129.79
ENSG00000163131.6	1696.93	13.00	18.00	37.00	93.00
ENSG00000163132.6	1915.18	137.00	216.00	156.00	393.00
ENSG00000163138.14	1178.30	59.00	95.00	124.00	356.00
ENSG00000163141.14	1531.74	4.00	6.00	10.00	32.00
ENSG00000163155.7	2198.27	79.00	134.00	113.00	373.00
ENSG00000163156.7	854.03	148.00	260.00	268.00	870.00
ENSG00000163157.10	812.71	1.73	0.77	2.12	0.00
ENSG00000163159.7	1531.46	364.27	615.23	655.88	1892.00
ENSG00000163161.8	2356.56	858.00	1475.00	1379.00	4065.00
ENSG00000163162.4	1808.04	802.00	1387.00	1236.00	3581.00
ENSG00000163166.9	2769.85	1135.00	1683.00	1685.00	4965.00
ENSG00000163170.7	543.82	302.00	531.00	460.00	1258.00
ENSG00000163171.6	1730.02	1.00	4.00	9.00	31.00
ENSG00000163191.5	594.00	207.00	270.00	159.00	588.00
ENSG00000163214.16	4580.53	473.00	702.00	925.00	2669.00
ENSG00000163220.10	577.00	2.00	0.00	0.00	1.00
ENSG00000163235.11	3616.67	335.00	513.00	269.00	817.00
ENSG00000163249.5	3046.88	572.00	822.00	1210.00	3260.00
ENSG00000163251.3	6708.00	1824.00	3183.00	2805.00	8360.00
ENSG00000163254.4	629.00	0.00	1.00	0.00	2.00
ENSG00000163257.6	3163.17	1141.00	1735.00	1669.00	4698.00
ENSG00000163273.3	1051.00	0.00	0.00	1.00	2.00
ENSG00000163281.7	2136.12	94.00	164.00	165.00	447.00
ENSG00000163285.7	6785.00	0.00	0.00	1.00	0.00
ENSG00000163291.10	2401.96	232.00	329.00	268.00	676.00
ENSG00000163293.7	4348.68	59.00	112.00	30.00	120.00
ENSG00000163295.4	2550.00	0.00	1.00	0.00	5.00
ENSG00000163297.12	2816.74	215.00	336.00	335.00	970.00
ENSG00000163312.6	2100.09	94.00	141.00	167.00	549.00
ENSG00000163319.6	944.46	183.00	301.00	314.00	963.00
ENSG00000163320.6	2909.69	964.00	1351.00	1672.00	4593.00
ENSG00000163322.9	2467.70	253.00	465.00	384.00	1135.00
ENSG00000163328.9	5474.73	13.00	28.00	26.00	120.00
ENSG00000163344.5	1280.00	71.00	130.00	219.00	609.00
ENSG00000163346.12	2923.43	568.00	1033.00	1031.00	3234.00
ENSG00000163347.5	3449.85	1857.00	2587.00	4709.00	13218.00
ENSG00000163348.3	3100.60	451.00	833.00	949.00	3025.00
ENSG00000163349.17	6306.82	991.00	1674.00	1032.00	3143.00
ENSG00000163354.10	1070.45	3.00	5.00	2.00	15.00
ENSG00000163359.11	8628.00	0.00	0.00	0.00	2.00
ENSG00000163362.6	3153.15	284.00	416.89	792.00	2167.91
ENSG00000163374.15	2428.59	1028.45	1654.47	1639.73	4620.09
ENSG00000163376.7	4680.01	41.00	30.00	73.00	183.00
ENSG00000163377.10	2292.00	16.00	20.00	15.00	64.00
ENSG00000163378.9	2495.73	199.00	260.00	324.00	894.00
ENSG00000163382.7	1116.45	328.00	631.00	743.00	2330.00
ENSG00000163386.16	4202.61	219.13	381.22	705.67	2012.68
ENSG00000163389.6	3103.55	227.00	355.00	347.00	1006.00
ENSG00000163393.8	3564.59	26.00	41.00	9.00	23.00
ENSG00000163395.12	10273.60	22.00	31.00	10.00	41.00
ENSG00000163399.11	3622.55	11559.00	20144.00	10220.00	31548.00
ENSG00000163406.6	3355.84	20.00	24.00	45.00	98.00
ENSG00000163412.8	4059.31	21.00	13.00	19.00	89.00
ENSG00000163428.3	7903.00	842.00	1247.00	1061.00	2645.00
ENSG00000163430.5	1754.55	2.00	5.00	3.00	10.00
ENSG00000163431.11	3970.00	0.00	0.00	0.00	0.00
ENSG00000163435.11	1379.21	215.37	562.00	237.06	860.54
ENSG00000163444.7	1651.81	589.07	907.59	1224.96	3260.96
ENSG00000163449.6	2201.50	91.00	171.00	173.00	481.00
ENSG00000163453.7	1412.87	14.00	19.00	24.00	91.00
ENSG00000163462.13	2845.25	5.00	7.00	1.00	11.00
ENSG00000163463.7	531.28	292.00	568.23	574.00	1659.66
ENSG00000163466.11	1479.26	2571.00	4123.00	3915.00	11384.00
ENSG00000163467.7	557.46	7.00	15.00	23.00	89.00
ENSG00000163468.10	1915.68	3072.00	5030.00	5216.00	15657.00
ENSG00000163472.14	2204.73	30.00	63.00	84.00	232.00
ENSG00000163479.9	1124.72	1642.00	2827.00	2029.00	6531.00
ENSG00000163481.3	887.81	215.00	360.00	455.00	1307.00
ENSG00000163482.7	1467.59	722.00	1245.00	1883.00	5397.00
ENSG00000163485.11	2896.00	0.00	0.00	1.00	4.00
ENSG00000163486.8	3262.51	1472.54	2159.05	1482.34	4754.99
ENSG00000163491.12	2000.34	64.00	57.00	127.00	346.00
ENSG00000163492.9	3576.56	0.00	1.00	0.00	0.00
ENSG00000163501.6	2023.00	1.00	2.00	8.00	7.00
ENSG00000163507.9	3123.06	315.00	491.00	483.00	1416.00
ENSG00000163508.8	2231.96	3.00	2.00	4.00	19.00
ENSG00000163510.9	3069.40	743.00	1106.00	1001.00	2596.00
ENSG00000163512.9	1105.81	357.00	655.00	468.00	1350.00
ENSG00000163513.13	4614.66	5313.00	7981.00	4260.00	13536.00
ENSG00000163516.9	1889.23	1806.00	3429.00	1748.00	5657.00
ENSG00000163517.10	1872.69	465.00	982.00	419.00	1289.00
ENSG00000163520.9	4127.00	1.00	0.00	0.00	1.00
ENSG00000163521.11	1681.65	78.00	130.00	151.00	485.00
ENSG00000163527.5	3679.39	3101.00	4716.00	3725.00	10297.00
ENSG00000163528.8	1418.78	216.00	311.00	268.00	761.00
ENSG00000163531.11	2225.00	1.00	1.00	1.00	2.00
ENSG00000163535.13	4012.51	395.00	590.00	535.00	1594.00
ENSG00000163536.8	1566.06	138.00	309.00	218.00	691.00
ENSG00000163539.11	3276.23	495.00	722.00	695.00	1871.00
ENSG00000163541.7	1381.63	559.00	954.00	1235.00	3568.00
ENSG00000163545.7	3405.00	35.00	61.00	25.00	99.00
ENSG00000163558.8	4606.83	842.00	1323.00	1089.00	3163.99
ENSG00000163565.14	2047.89	0.00	2.00	1.00	5.00
ENSG00000163576.13	550.58	5.00	1.00	5.00	15.00
ENSG00000163577.3	1605.20	101.00	123.00	115.00	288.00
ENSG00000163581.9	2522.35	381.00	548.00	618.00	1804.00
ENSG00000163584.13	590.56	303.00	445.00	114.00	429.00
ENSG00000163586.5	553.33	14334.00	25448.00	7223.00	26320.00
ENSG00000163590.9	8433.12	29.00	26.00	77.00	213.00
ENSG00000163596.12	3230.24	46.00	77.00	104.00	269.00
ENSG00000163597.10	1625.54	1465.00	2635.00	2325.00	6498.00
ENSG00000163599.10	1977.00	4.00	3.00	2.00	4.00
ENSG00000163602.9	7512.00	925.00	1608.00	906.00	2556.00
ENSG00000163605.10	3277.11	1090.00	1569.98	1679.99	4474.96
ENSG00000163606.6	2299.00	0.00	0.00	2.00	2.00
ENSG00000163607.10	1228.87	97.00	156.00	182.00	473.00
ENSG00000163608.10	1924.03	298.00	465.00	427.00	1337.00
ENSG00000163611.7	3070.75	247.00	420.00	313.00	813.00
ENSG00000163617.6	3202.57	46.00	69.00	84.00	290.00
ENSG00000163624.5	4461.00	110.00	184.00	103.00	332.00
ENSG00000163625.11	5185.00	881.00	1325.00	1917.00	5389.00
ENSG00000163626.12	2580.56	190.00	257.00	261.00	671.00
ENSG00000163630.6	703.00	0.00	0.00	0.00	1.00
ENSG00000163631.12	1202.02	210212.00	356287.00	733809.00	2119178.00
ENSG00000163633.6	1287.49	76.00	112.00	102.00	276.00
ENSG00000163634.7	979.28	462.00	749.00	601.00	1711.00
ENSG00000163635.13	3616.56	513.00	800.00	688.00	2075.00
ENSG00000163636.6	1498.45	489.00	785.00	920.00	2457.00
ENSG00000163637.7	4635.09	1.00	1.00	5.00	10.00
ENSG00000163638.9	5161.44	2.00	3.00	2.00	15.00
ENSG00000163644.10	4731.95	182.00	203.00	205.00	515.00
ENSG00000163645.10	2052.00	0.00	2.00	1.00	6.00
ENSG00000163655.11	3013.63	1090.91	1809.86	1636.79	4587.52
ENSG00000163659.8	3053.39	252.00	418.00	423.00	1185.00
ENSG00000163660.7	1668.79	1718.00	2781.00	2509.00	7043.00
ENSG00000163666.4	770.20	8.00	6.00	5.00	11.00
ENSG00000163681.10	3235.72	830.00	1232.00	1269.00	3679.00
ENSG00000163682.11	677.92	3928.62	7276.82	5757.12	18170.27
ENSG00000163683.7	2208.56	306.00	500.00	732.00	1976.00
ENSG00000163684.7	2651.58	358.97	500.59	486.75	1364.11
ENSG00000163686.9	2428.30	163.00	336.00	190.00	539.00
ENSG00000163687.9	1501.89	6.00	20.00	8.00	20.00
ENSG00000163689.14	1536.15	0.00	0.00	0.00	0.00
ENSG00000163694.10	4551.68	145.00	226.00	180.00	451.00
ENSG00000163697.12	3390.00	371.00	524.00	1027.00	2599.00
ENSG00000163701.14	1051.57	231.00	347.00	466.00	1319.00
ENSG00000163702.14	1544.70	187.00	297.00	385.00	1167.00
ENSG00000163703.13	1744.14	586.00	1102.00	874.00	2661.00
ENSG00000163704.7	3727.54	4.00	21.00	14.00	49.00
ENSG00000163710.3	934.15	87.00	152.00	102.00	338.00
ENSG00000163714.13	2958.04	3204.00	4693.00	4577.00	12837.69
ENSG00000163719.14	2085.43	356.00	650.00	571.00	1894.00
ENSG00000163728.6	2719.24	539.00	766.00	853.00	2405.00
ENSG00000163734.4	784.00	0.00	1.00	2.00	1.00
ENSG00000163735.6	2538.00	0.00	0.00	0.00	1.00
ENSG00000163738.14	2097.25	105.00	168.00	173.00	443.00
ENSG00000163739.4	1097.00	1.00	0.00	3.00	6.00
ENSG00000163743.9	1429.81	145.00	198.00	239.00	617.00
ENSG00000163754.13	1827.80	216.00	320.00	362.00	1066.00
ENSG00000163755.4	3399.80	353.00	533.00	488.00	1252.00
ENSG00000163762.2	1332.40	1.00	0.00	0.00	0.00
ENSG00000163781.8	3367.30	968.00	1476.00	1353.00	3793.00
ENSG00000163785.8	2380.47	969.00	1509.00	1659.00	4328.00
ENSG00000163788.9	4209.30	375.00	706.00	410.00	1191.00
ENSG00000163792.5	1418.00	3.00	11.00	0.00	2.00
ENSG00000163793.8	1412.00	0.00	0.00	0.00	0.00
ENSG00000163794.6	795.00	5.00	9.00	7.00	34.00
ENSG00000163795.9	2033.39	99.00	176.00	236.00	718.00
ENSG00000163798.9	2952.76	719.00	1117.00	1077.00	3258.00
ENSG00000163803.8	2343.06	38.00	58.00	30.00	92.00
ENSG00000163806.11	1931.22	6.17	10.81	9.81	30.57
ENSG00000163807.4	2877.04	796.01	1097.23	959.74	2873.47
ENSG00000163808.12	3135.11	536.00	754.00	708.00	2034.00
ENSG00000163810.7	3388.00	3.00	4.00	6.00	28.00
ENSG00000163811.7	2214.94	1541.00	2417.00	2297.00	6418.00
ENSG00000163812.9	2691.94	726.00	1278.00	966.00	2773.00
ENSG00000163814.3	6006.00	14.00	16.00	5.00	25.00
ENSG00000163815.5	936.00	0.00	0.00	0.00	2.00
ENSG00000163817.11	5247.00	0.00	0.00	1.00	1.00
ENSG00000163818.12	1777.42	212.00	273.00	305.00	959.00
ENSG00000163820.10	6100.25	404.00	676.00	747.00	2324.00
ENSG00000163823.3	2731.00	0.00	0.00	0.00	0.00
ENSG00000163827.8	4697.05	13.00	28.00	17.00	35.00
ENSG00000163832.11	1067.50	170.00	291.00	353.00	990.00
ENSG00000163840.5	5703.19	320.00	473.00	1108.00	2947.00
ENSG00000163848.14	4875.52	469.00	728.00	790.00	2199.00
ENSG00000163864.10	1595.85	42.15	76.00	92.13	274.93
ENSG00000163866.8	1337.94	320.00	547.00	561.00	1567.00
